Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36081048000,"Census Tract 480, Queens County, New York",4048000,2730,2289,84,341,260,1086,924,441,143,7
36081048100,"Census Tract 481, Queens County, New York",4048100,6384,4638,712,364,0,3410,1153,1746,815,23
36081048200,"Census Tract 482, Queens County, New York",4048200,1521,1366,76,434,0,598,427,155,62,12
36081048300,"Census Tract 483, Queens County, New York",4048300,4290,2894,400,23,36,2391,966,1396,588,0
36081048400,"Census Tract 484, Queens County, New York",4048400,5265,4540,130,1562,0,2214,1287,725,196,0
36081048500,"Census Tract 485, Queens County, New York",4048500,4369,3600,422,63,0,3092,476,769,324,11
36081048900,"Census Tract 489, Queens County, New York",4048900,1788,923,81,1,2,841,595,865,279,1
36081049200,"Census Tract 492, Queens County, New York",4049200,4976,4386,326,2293,0,1458,764,590,260,143
36081049301,"Census Tract 493.01, Queens County, New York",4049301,2042,1515,691,24,0,787,238,527,307,19
36081049302,"Census Tract 493.02, Queens County, New York",4049302,2879,1646,1198,76,0,293,610,1233,802,11
36081049500,"Census Tract 495, Queens County, New York",4049500,1417,979,891,0,12,94,136,438,286,5
36081049600,"Census Tract 496, Queens County, New York",4049600,3296,2446,144,785,0,880,1537,850,293,3
36081049700,"Census Tract 497, Queens County, New York",4049700,3077,2488,1075,25,0,1306,577,589,319,0
36081049900,"Census Tract 499, Queens County, New York",4049900,5490,4670,802,21,0,3752,605,820,379,0
36081050000,"Census Tract 500, Queens County, New York",4050000,4476,3846,148,2944,7,474,583,630,324,55
36081050201,"Census Tract 502.01, Queens County, New York",4050201,1431,1160,10,999,0,94,319,271,39,48
36081050202,"Census Tract 502.02, Queens County, New York",4050202,1473,1301,10,1064,0,176,357,172,0,10
36081050400,"Census Tract 504, Queens County, New York",4050400,2051,1911,2,1808,1,15,229,140,58,25
36081050500,"Census Tract 505, Queens County, New York",4050500,1497,1201,606,46,0,525,214,296,137,0
36081050600,"Census Tract 506, Queens County, New York",4050600,1652,1487,14,1142,0,283,249,165,0,11
36081050700,"Census Tract 507, Queens County, New York",4050700,4192,3261,1773,106,0,1323,443,931,587,0
36081050800,"Census Tract 508, Queens County, New York",4050800,2237,2096,51,1841,0,30,349,141,26,9
36081051000,"Census Tract 510, Queens County, New York",4051000,1673,1568,5,1325,0,218,45,105,48,46
36081051100,"Census Tract 511, Queens County, New York",4051100,2139,1692,1408,6,5,233,252,447,288,0
36081051200,"Census Tract 512, Queens County, New York",4051200,2831,2531,12,2067,0,98,629,300,29,6
36081051300,"Census Tract 513, Queens County, New York",4051300,2281,1795,1122,15,0,652,240,486,264,5
36081051500,"Census Tract 515, Queens County, New York",4051500,2881,2102,1940,19,0,115,325,779,491,6
36081051600,"Census Tract 516, Queens County, New York",4051600,2141,1787,11,1722,18,0,161,354,235,30
36081051700,"Census Tract 517, Queens County, New York",4051700,1862,1245,1188,1,0,56,178,617,473,0
36081051800,"Census Tract 518, Queens County, New York",4051800,2336,2160,1,2130,0,1,75,176,118,39
36081052000,"Census Tract 520, Queens County, New York",4052000,1619,1533,7,1388,0,2,339,86,19,0
36081052100,"Census Tract 521, Queens County, New York",4052100,2265,1793,1517,26,0,122,464,472,291,6
36081052200,"Census Tract 522, Queens County, New York",4052200,1822,1759,0,1614,96,49,21,63,0,42
36081052400,"Census Tract 524, Queens County, New York",4052400,1705,1517,0,1399,0,90,108,188,92,44
36081052500,"Census Tract 525, Queens County, New York",4052500,2116,1617,1327,45,0,238,323,499,243,5
36081052600,"Census Tract 526, Queens County, New York",4052600,2043,1831,81,1629,0,0,407,212,0,100
36081052800,"Census Tract 528, Queens County, New York",4052800,1371,1231,0,1075,0,82,134,140,0,105
36081053000,"Census Tract 530, Queens County, New York",4053000,2426,2346,9,2297,20,0,110,80,0,10
36081053100,"Census Tract 531, Queens County, New York",4053100,3300,2184,1978,57,49,100,491,1116,625,0
36081053200,"Census Tract 532, Queens County, New York",4053200,1809,1694,36,1486,0,31,321,115,28,39
36081053401,"Census Tract 534.01, Queens County, New York",4053401,2073,1935,56,1840,0,0,195,138,0,21
36081053500,"Census Tract 535, Queens County, New York",4053500,1407,402,310,0,8,84,301,1005,704,0
36081053601,"Census Tract 536.01, Queens County, New York",4053601,2050,1807,0,1649,6,27,313,243,88,0
36081053800,"Census Tract 538, Queens County, New York",4053800,1782,1680,16,1513,14,68,136,102,0,35
36081053900,"Census Tract 539, Queens County, New York",4053900,4370,2525,1508,125,0,822,401,1845,1595,0
36081054000,"Census Tract 540, Queens County, New York",4054000,4536,3848,65,2922,50,277,1170,688,88,70
36081054200,"Census Tract 542, Queens County, New York",4054200,5095,4050,604,935,0,1068,2556,1045,793,45
36081054500,"Census Tract 545, Queens County, New York",4054500,4031,1155,836,35,0,269,689,2876,2372,0
36081054700,"Census Tract 547, Queens County, New York",4054700,5459,1898,922,110,0,808,498,3561,3122,9
36081054800,"Census Tract 548, Queens County, New York",4054800,2453,2074,107,399,22,1095,902,379,168,8
36081054900,"Census Tract 549, Queens County, New York",4054900,6202,1775,1107,50,0,611,541,4427,3982,0
36081055100,"Census Tract 551, Queens County, New York",4055100,4672,2847,2246,80,39,502,348,1825,1449,62
36081055200,"Census Tract 552, Queens County, New York",4055200,2986,2178,234,880,0,593,1250,808,290,20
36081055300,"Census Tract 553, Queens County, New York",4055300,2718,1171,508,74,32,435,630,1547,1212,14
36081055400,"Census Tract 554, Queens County, New York",4055400,2387,1759,350,330,0,937,425,628,306,46
36081055500,"Census Tract 555, Queens County, New York",4055500,2421,704,533,19,0,101,445,1717,1382,21
36081055600,"Census Tract 556, Queens County, New York",4055600,2322,1919,152,343,0,1044,854,403,169,0
36081055700,"Census Tract 557, Queens County, New York",4055700,3547,1732,1327,53,0,325,492,1815,1449,36
36081055800,"Census Tract 558, Queens County, New York",4055800,1753,1236,252,271,0,536,842,517,89,8
36081055900,"Census Tract 559, Queens County, New York",4055900,1335,326,184,48,0,69,310,1009,748,0
36081056000,"Census Tract 560, Queens County, New York",4056000,1743,1447,445,178,3,654,496,296,84,14
36081056100,"Census Tract 561, Queens County, New York",4056100,62,54,38,5,0,11,0,8,8,0
36081056200,"Census Tract 562, Queens County, New York",4056200,1691,1344,438,275,7,329,765,347,105,7
36081056400,"Census Tract 564, Queens County, New York",4056400,1570,1159,250,153,0,434,725,411,135,0
36081056500,"Census Tract 565, Queens County, New York",4056500,1571,338,328,2,19,1,211,1233,1026,0
36081056600,"Census Tract 566, Queens County, New York",4056600,1444,1045,85,374,0,410,632,399,121,0
36081056700,"Census Tract 567, Queens County, New York",4056700,4867,2123,1606,84,82,375,967,2744,1911,62
36081056800,"Census Tract 568, Queens County, New York",4056800,4719,3788,138,3221,0,171,1227,931,21,155
36081057700,"Census Tract 577, Queens County, New York",4057700,4232,2343,2078,47,0,171,534,1889,1483,0
36081057900,"Census Tract 579, Queens County, New York",4057900,1898,1166,1074,5,19,87,249,732,514,6
36081058000,"Census Tract 580, Queens County, New York",4058000,3811,3231,31,2853,4,131,654,580,136,164
36081058100,"Census Tract 581, Queens County, New York",4058100,3200,1721,1598,39,0,61,126,1479,1399,0
36081058200,"Census Tract 582, Queens County, New York",4058200,4956,4533,133,4064,12,13,805,423,19,116
36081058300,"Census Tract 583, Queens County, New York",4058300,3375,2147,1814,188,10,86,464,1228,804,55
36081058500,"Census Tract 585, Queens County, New York",4058500,4374,2592,1875,49,0,651,243,1782,1523,50
36081058700,"Census Tract 587, Queens County, New York",4058700,3672,2811,2670,18,0,134,411,861,500,21
36081058900,"Census Tract 589, Queens County, New York",4058900,4670,2624,2362,22,41,174,275,2046,1815,24
36081059000,"Census Tract 590, Queens County, New York",4059000,1622,1496,4,1368,107,0,119,126,0,35
36081059100,"Census Tract 591, Queens County, New York",4059100,5375,2961,2494,103,0,266,692,2414,1874,66
36081059200,"Census Tract 592, Queens County, New York",4059200,1307,1272,0,1248,0,0,28,35,35,0
36081059300,"Census Tract 593, Queens County, New York",4059300,4338,3240,3014,13,0,213,356,1098,750,10
36081059400,"Census Tract 594, Queens County, New York",4059400,1842,1733,6,1660,0,5,171,109,0,75
36081059500,"Census Tract 595, Queens County, New York",4059500,5289,2872,2451,38,22,301,1023,2417,1506,101
36081059600,"Census Tract 596, Queens County, New York",4059600,1462,1387,20,1352,0,0,46,75,1,58
36081059800,"Census Tract 598, Queens County, New York",4059800,1693,1624,20,1528,0,5,162,69,2,32
36081059900,"Census Tract 599, Queens County, New York",4059900,1299,999,939,7,0,42,107,300,241,0
36081060000,"Census Tract 600, Queens County, New York",4060000,1188,1112,4,1065,23,11,73,76,5,40
36081060100,"Census Tract 601, Queens County, New York",4060100,2165,1300,1132,11,0,107,338,865,594,12
36081060300,"Census Tract 603, Queens County, New York",4060300,2104,1319,1127,12,0,140,265,785,600,0
36081060600,"Census Tract 606, Queens County, New York",4060600,1337,1266,32,1201,0,5,118,71,0,0
36081060701,"Census Tract 607.01, Queens County, New York",4060701,21,8,8,0,0,0,0,13,13,0
36081060800,"Census Tract 608, Queens County, New York",4060800,1728,1660,63,1597,0,0,0,68,21,47
36081061000,"Census Tract 610, Queens County, New York",4061000,1351,1320,4,1316,0,0,0,31,0,31
36081061200,"Census Tract 612, Queens County, New York",4061200,1851,1825,0,1804,0,0,38,26,1,15
36081061301,"Census Tract 613.01, Queens County, New York",4061301,6241,3992,3268,70,41,501,930,2249,1695,45
36081061302,"Census Tract 613.02, Queens County, New York",4061302,16,12,12,0,0,0,0,4,4,0
36081061400,"Census Tract 614, Queens County, New York",4061400,1318,1192,12,1083,0,30,152,126,0,66
36081061601,"Census Tract 616.01, Queens County, New York",4061601,2376,2198,6,2108,0,11,146,178,57,121
36081061602,"Census Tract 616.02, Queens County, New York",4061602,1253,1180,33,1112,7,0,80,73,29,20
36081061800,"Census Tract 618, Queens County, New York",4061800,1842,1818,65,1711,0,0,69,24,16,8
36081061900,"Census Tract 619, Queens County, New York",4061900,2706,1938,1822,0,0,116,389,768,510,0
36081062000,"Census Tract 620, Queens County, New York",4062000,1439,1338,17,1184,46,91,12,101,33,56
36081062100,"Census Tract 621, Queens County, New York",4062100,2569,1707,1655,20,0,32,261,862,610,0
36081062200,"Census Tract 622, Queens County, New York",4062200,1841,1632,19,1594,0,8,168,209,92,44
36081062300,"Census Tract 623, Queens County, New York",4062300,2137,1407,1390,0,0,17,92,730,616,22
36081062400,"Census Tract 624, Queens County, New York",4062400,0,0,0,0,0,0,0,0,0,0
36081062500,"Census Tract 625, Queens County, New York",4062500,2807,1914,1775,43,0,80,118,893,783,24
36081062600,"Census Tract 626, Queens County, New York",4062600,3091,2867,20,2730,13,14,248,224,0,114
36081062700,"Census Tract 627, Queens County, New York",4062700,2901,1676,1605,8,0,63,202,1225,1060,0
36081062900,"Census Tract 629, Queens County, New York",4062900,2996,2275,1963,5,0,254,352,721,407,69
36081063000,"Census Tract 630, Queens County, New York",4063000,1634,1538,13,1497,0,0,82,96,2,67
36081063200,"Census Tract 632, Queens County, New York",4063200,2705,2583,34,2442,0,83,125,122,27,18
36081063301,"Census Tract 633.01, Queens County, New York",4063301,1490,1133,1116,5,0,0,29,357,331,21
36081063302,"Census Tract 633.02, Queens County, New York",4063302,1578,1157,1134,0,0,4,80,421,365,14
36081063500,"Census Tract 635, Queens County, New York",4063500,2609,1925,1852,14,0,24,229,684,520,0
36081063700,"Census Tract 637, Queens County, New York",4063700,3345,2600,2187,153,0,234,151,745,647,26
36081063800,"Census Tract 638, Queens County, New York",4063800,3853,3354,182,2988,0,64,344,499,169,207
36081063900,"Census Tract 639, Queens County, New York",4063900,2965,2253,1874,70,0,242,406,712,440,0
36081064101,"Census Tract 641.01, Queens County, New York",4064101,2220,1944,1663,17,0,270,55,276,225,0
36081064102,"Census Tract 641.02, Queens County, New York",4064102,0,0,0,0,0,0,0,0,0,0
36081064500,"Census Tract 645, Queens County, New York",4064500,1898,1555,922,58,0,547,204,343,216,0
36081064600,"Census Tract 646, Queens County, New York",4064600,3410,3167,22,3074,10,0,314,243,11,42
36081065000,"Census Tract 650, Queens County, New York",4065000,3100,2901,79,2727,25,0,256,199,26,86
36081065400,"Census Tract 654, Queens County, New York",4065400,3289,2676,86,2313,0,196,470,613,259,136
36081065501,"Census Tract 655.01, Queens County, New York",4065501,0,0,0,0,0,0,0,0,0,0
36081065600,"Census Tract 656, Queens County, New York",4065600,5816,5582,124,5069,0,161,459,234,77,94
36081065702,"Census Tract 657.02, Queens County, New York",4065702,1811,1436,1275,79,16,70,196,375,181,0
36081065703,"Census Tract 657.03, Queens County, New York",4065703,2862,2292,2258,2,0,33,269,570,362,12
36081065900,"Census Tract 659, Queens County, New York",4065900,1807,1676,1546,0,6,45,90,131,120,0
36081066000,"Census Tract 660, Queens County, New York",4066000,3724,3407,193,3154,93,18,70,317,118,100
36081066100,"Census Tract 661, Queens County, New York",4066100,1546,1402,1282,26,0,75,61,144,121,0
36081066300,"Census Tract 663, Queens County, New York",4066300,2605,2399,1998,6,0,376,147,206,113,0
36081066400,"Census Tract 664, Queens County, New York",4066400,9266,8521,499,7743,0,183,893,745,56,91
36081066501,"Census Tract 665.01, Queens County, New York",4066501,3891,3504,3328,11,0,85,397,387,191,0
36081066701,"Census Tract 667.01, Queens County, New York",4066701,2449,1905,1842,10,0,53,207,544,357,45
36081066900,"Census Tract 669, Queens County, New York",4066900,1584,1529,1431,0,0,98,40,55,15,0
36081067100,"Census Tract 671, Queens County, New York",4067100,2368,2271,1672,0,7,568,97,97,63,0
36081067700,"Census Tract 677, Queens County, New York",4067700,1765,1674,1436,24,0,214,14,91,77,0
36081067900,"Census Tract 679, Queens County, New York",4067900,3928,2525,2030,79,0,222,1199,1403,709,3
36081068000,"Census Tract 680, Queens County, New York",4068000,5443,5322,24,4938,0,171,207,121,53,68
36081068200,"Census Tract 682, Queens County, New York",4068200,1109,965,9,922,0,26,118,144,10,50
36081068300,"Census Tract 683, Queens County, New York",4068300,3991,2820,542,402,0,1860,575,1171,581,47
36081068700,"Census Tract 687, Queens County, New York",4068700,4401,3381,1266,94,0,1868,666,1020,663,0
36081069000,"Census Tract 690, Queens County, New York",4069000,3489,3461,49,3267,0,88,114,28,2,26
36081069300,"Census Tract 693, Queens County, New York",4069300,3012,2355,1182,280,32,856,398,657,226,69
36081069400,"Census Tract 694, Queens County, New York",4069400,3810,3485,187,3090,0,94,395,325,99,76
36081069500,"Census Tract 695, Queens County, New York",4069500,2029,1590,965,17,0,602,222,439,256,0
36081069701,"Census Tract 697.01, Queens County, New York",4069701,3807,3074,1484,161,0,1406,452,733,397,20
36081069702,"Census Tract 697.02, Queens County, New York",4069702,3402,3199,1777,19,0,1323,291,203,127,1
36081070300,"Census Tract 703, Queens County, New York",4070300,2104,1637,961,43,0,617,192,467,332,12
36081070700,"Census Tract 707, Queens County, New York",4070700,2412,1996,1148,0,23,774,311,416,301,0
36081070900,"Census Tract 709, Queens County, New York",4070900,2645,2320,1011,32,0,1218,265,325,237,0
36081071100,"Census Tract 711, Queens County, New York",4071100,6660,5734,3375,70,76,1875,1068,926,662,0
36081071303,"Census Tract 713.03, Queens County, New York",4071303,5677,4598,3290,94,0,1160,157,1079,1034,10
36081071304,"Census Tract 713.04, Queens County, New York",4071304,6032,5272,3278,330,27,1436,586,760,619,0
36081071305,"Census Tract 713.05, Queens County, New York",4071305,4914,3861,2295,120,0,1396,624,1053,549,15
36081071306,"Census Tract 713.06, Queens County, New York",4071306,6864,5297,2553,212,0,2089,1950,1567,614,17
36081071600,"Census Tract 716, Queens County, New York",4071600,0,0,0,0,0,0,0,0,0,0
36081071701,"Census Tract 717.01, Queens County, New York",4071701,5702,5140,3348,190,0,1489,401,562,400,12
36081071702,"Census Tract 717.02, Queens County, New York",4071702,3836,3371,1364,362,34,1514,419,465,191,24
36081071900,"Census Tract 719, Queens County, New York",4071900,2321,1913,1293,103,0,466,168,408,335,7
36081072100,"Census Tract 721, Queens County, New York",4072100,4334,3540,2335,36,0,947,656,794,555,23
36081072300,"Census Tract 723, Queens County, New York",4072300,1902,1779,989,57,0,702,71,123,94,9
36081072900,"Census Tract 729, Queens County, New York",4072900,1375,1179,586,61,0,484,103,196,189,0
36081073100,"Census Tract 731, Queens County, New York",4073100,1608,1519,990,21,0,479,83,89,58,0
36081073700,"Census Tract 737, Queens County, New York",4073700,1803,1631,1152,17,0,385,195,172,131,0
36081073900,"Census Tract 739, Queens County, New York",4073900,5903,5053,2934,124,0,1658,827,850,716,28
36081074100,"Census Tract 741, Queens County, New York",4074100,3194,2743,1801,122,76,667,255,451,372,0
36081074300,"Census Tract 743, Queens County, New York",4074300,4441,3990,2533,79,24,1214,448,451,303,0
36081074500,"Census Tract 745, Queens County, New York",4074500,4260,3516,2324,186,0,824,644,744,414,73
36081074700,"Census Tract 747, Queens County, New York",4074700,3769,2797,991,61,22,1604,475,972,770,1
36081074900,"Census Tract 749, Queens County, New York",4074900,1590,1496,1165,0,0,254,161,94,87,0
36081075701,"Census Tract 757.01, Queens County, New York",4075701,5181,4306,2395,100,0,1596,450,875,855,0
36081075702,"Census Tract 757.02, Queens County, New York",4075702,4178,3822,2455,35,19,1156,422,356,273,20
36081076901,"Census Tract 769.01, Queens County, New York",4076901,4132,3580,1944,178,0,1365,637,552,215,40
36081076902,"Census Tract 769.02, Queens County, New York",4076902,1221,981,600,29,0,352,52,240,194,0
36081077300,"Census Tract 773, Queens County, New York",4077300,2204,1686,1133,64,0,360,530,518,314,9
36081077500,"Census Tract 775, Queens County, New York",4077500,2252,1925,1630,58,0,168,228,327,249,0
36081077902,"Census Tract 779.02, Queens County, New York",4077902,5235,5071,4434,52,0,545,138,164,106,0
36081077903,"Census Tract 779.03, Queens County, New York",4077903,3361,2697,1766,118,0,612,539,664,532,0
36081077904,"Census Tract 779.04, Queens County, New York",4077904,6121,5409,3736,160,59,1315,494,712,532,14
36081077905,"Census Tract 779.05, Queens County, New York",4077905,2692,1891,1004,294,0,578,441,801,452,48
36081077906,"Census Tract 779.06, Queens County, New York",4077906,3653,3261,1978,97,0,1116,307,392,227,19
36081077907,"Census Tract 779.07, Queens County, New York",4077907,3137,2664,2354,74,60,116,239,473,354,0
36081077908,"Census Tract 779.08, Queens County, New York",4077908,4084,3509,1115,965,0,952,1011,575,491,38
36081078800,"Census Tract 788, Queens County, New York",4078800,1889,1691,53,1229,0,207,358,198,55,6
36081079000,"Census Tract 790, Queens County, New York",4079000,2884,2414,20,1713,23,360,792,470,72,23
36081079200,"Census Tract 792, Queens County, New York",4079200,2881,2599,6,1482,0,588,845,282,97,23
36081079300,"Census Tract 793, Queens County, New York",4079300,0,0,0,0,0,0,0,0,0,0
36081079701,"Census Tract 797.01, Queens County, New York",4079701,7132,6583,451,299,0,5632,679,549,136,16
36081079702,"Census Tract 797.02, Queens County, New York",4079702,4877,4398,274,18,0,3992,515,479,210,0
36081079900,"Census Tract 799, Queens County, New York",4079900,3229,2590,389,0,30,2119,513,639,178,0
36081080301,"Census Tract 803.01, Queens County, New York",4080301,4604,3610,813,78,11,2631,1085,994,81,31
36081080302,"Census Tract 803.02, Queens County, New York",4080302,3475,2893,656,38,0,2199,94,582,479,9
36081080900,"Census Tract 809, Queens County, New York",4080900,7281,5746,2954,441,0,2528,939,1535,731,22
36081081400,"Census Tract 814, Queens County, New York",4081400,4155,3363,65,1731,0,1030,972,792,472,10
36081081800,"Census Tract 818, Queens County, New York",4081800,3908,2995,213,1274,8,765,1692,913,186,45
36081083700,"Census Tract 837, Queens County, New York",4083700,5640,5149,511,2,34,4511,468,491,275,0
36081083800,"Census Tract 838, Queens County, New York",4083800,5705,4055,626,610,200,2046,1340,1650,1161,11
36081084000,"Census Tract 840, Queens County, New York",4084000,6500,5441,385,1385,19,2432,2370,1059,408,0
36081084500,"Census Tract 845, Queens County, New York",4084500,5222,4326,260,524,0,3516,895,896,196,0
36081084601,"Census Tract 846.01, Queens County, New York",4084601,3102,2380,667,198,45,1015,1063,722,240,8
36081084602,"Census Tract 846.02, Queens County, New York",4084602,1064,817,85,214,0,373,380,247,58,19
36081084900,"Census Tract 849, Queens County, New York",4084900,7147,5734,148,347,43,5219,1663,1413,109,75
36081085300,"Census Tract 853, Queens County, New York",4085300,5070,4781,184,54,25,4446,235,289,170,28
36081085500,"Census Tract 855, Queens County, New York",4085500,6537,5238,372,389,0,4329,1163,1299,455,0
36081085700,"Census Tract 857, Queens County, New York",4085700,5346,4381,286,122,92,3912,459,965,543,0
36081085900,"Census Tract 859, Queens County, New York",4085900,5343,4866,666,29,153,3777,525,477,320,114
36081086100,"Census Tract 861, Queens County, New York",4086100,2082,1751,178,17,0,1532,237,331,163,11
36081086300,"Census Tract 863, Queens County, New York",4086300,6722,5928,419,102,0,5393,631,794,125,66
36081086400,"Census Tract 864, Queens County, New York",4086400,3001,1723,318,233,2,982,1153,1278,499,15
36081086500,"Census Tract 865, Queens County, New York",4086500,4506,4194,511,39,0,3520,578,312,63,0
36081086900,"Census Tract 869, Queens County, New York",4086900,2052,1788,78,17,0,1693,248,264,16,0
36081087100,"Census Tract 871, Queens County, New York",4087100,2350,1950,123,652,0,1090,465,400,116,13
36081088400,"Census Tract 884, Queens County, New York",4088400,7966,6685,6152,102,0,226,1205,1281,604,14
36081088901,"Census Tract 889.01, Queens County, New York",4088901,11133,8156,1839,227,0,6078,2476,2977,551,0
36081089200,"Census Tract 892, Queens County, New York",4089200,7664,6968,6565,75,0,197,743,696,206,0
36081090700,"Census Tract 907, Queens County, New York",4090700,1418,1105,467,0,0,553,356,313,127,0
36081091601,"Census Tract 916.01, Queens County, New York",4091601,3702,3522,3476,11,0,9,121,180,84,1
36081091602,"Census Tract 916.02, Queens County, New York",4091602,0,0,0,0,0,0,0,0,0,0
36081091800,"Census Tract 918, Queens County, New York",4091800,3,3,3,0,0,0,0,0,0,0
36081091900,"Census Tract 919, Queens County, New York",4091900,5860,3804,1042,185,0,2473,1836,2056,531,38
36081092200,"Census Tract 922, Queens County, New York",4092200,1924,1867,1830,0,7,37,0,57,50,0
36081092500,"Census Tract 925, Queens County, New York",4092500,3906,2305,774,138,0,1355,1421,1601,363,0
36081092800,"Census Tract 928, Queens County, New York",4092800,3470,3404,3393,0,0,11,15,66,51,0
36081092900,"Census Tract 929, Queens County, New York",4092900,6536,3289,1370,86,0,1667,2925,3247,746,3
36081093401,"Census Tract 934.01, Queens County, New York",4093401,3596,3294,3205,84,0,5,113,302,195,0
36081093402,"Census Tract 934.02, Queens County, New York",4093402,4343,3951,3243,121,0,268,653,392,126,62
36081093800,"Census Tract 938, Queens County, New York",4093800,5240,4426,3661,563,0,178,226,814,582,54
36081093900,"Census Tract 939, Queens County, New York",4093900,5042,3464,1411,185,22,1905,1179,1578,414,9
36081094201,"Census Tract 942.01, Queens County, New York",4094201,3242,1847,771,900,124,123,588,1395,698,114
36081094202,"Census Tract 942.02, Queens County, New York",4094202,4617,3262,827,1841,0,476,749,1355,691,240
36081094203,"Census Tract 942.03, Queens County, New York",4094203,6505,4397,3411,453,0,221,1388,2108,1448,45
36081094500,"Census Tract 945, Queens County, New York",4094500,3896,2897,1939,35,0,791,893,999,436,0
36081094700,"Census Tract 947, Queens County, New York",4094700,2536,1404,880,8,0,449,947,1132,314,18
36081095400,"Census Tract 954, Queens County, New York",4095400,5598,4414,487,3407,56,370,531,1184,717,180
36081096400,"Census Tract 964, Queens County, New York",4096400,5640,4261,488,2987,0,534,1053,1379,609,155
36081097202,"Census Tract 972.02, Queens County, New York",4097202,3226,2460,147,2152,18,3,317,766,546,102
36081097203,"Census Tract 972.03, Queens County, New York",4097203,7002,4404,213,3961,52,191,995,2598,1381,209
36081097204,"Census Tract 972.04, Queens County, New York",4097204,3741,2440,266,2025,0,55,598,1301,704,206
36081097300,"Census Tract 973, Queens County, New York",4097300,1812,1637,1490,0,0,121,97,175,132,0
36081098100,"Census Tract 981, Queens County, New York",4098100,2417,2063,1510,0,58,449,141,354,264,0
36081098700,"Census Tract 987, Queens County, New York",4098700,2519,2285,1867,52,0,305,112,234,223,0
36081099100,"Census Tract 991, Queens County, New York",4099100,7051,6368,4785,0,0,1296,608,683,619,0
36081099200,"Census Tract 992, Queens County, New York",4099200,4146,2761,477,2017,0,50,601,1385,1000,122
36081099701,"Census Tract 997.01, Queens County, New York",4099701,2717,2434,2000,2,8,417,30,283,275,0
36081099703,"Census Tract 997.03, Queens County, New York",4099703,3899,3759,2396,38,31,1111,365,140,58,40
36081099704,"Census Tract 997.04, Queens County, New York",4099704,6809,6069,4316,64,0,1604,443,740,467,0
36081099705,"Census Tract 997.05, Queens County, New York",4099705,2790,2590,1449,0,25,1055,144,200,178,0
36081099801,"Census Tract 998.01, Queens County, New York",4099801,8230,6333,743,5201,0,285,1270,1897,829,238
36081099802,"Census Tract 998.02, Queens County, New York",4099802,5462,4475,1124,3290,0,61,113,987,532,342
36081099900,"Census Tract 999, Queens County, New York",4099900,0,0,0,0,0,0,0,0,0,0
36081100801,"Census Tract 1008.01, Queens County, New York",4100801,2506,2022,1145,822,0,55,87,484,397,0
36081100802,"Census Tract 1008.02, Queens County, New York",4100802,8954,6776,2596,3737,0,359,707,2178,1473,82
36081101001,"Census Tract 1010.01, Queens County, New York",4101001,10986,7892,2892,4556,0,286,1548,3094,1685,397
36081101002,"Census Tract 1010.02, Queens County, New York",4101002,4090,3941,3111,777,0,48,30,149,96,33
36081101700,"Census Tract 1017, Queens County, New York",4101700,6143,4923,3361,41,0,1368,917,1220,781,22
36081102900,"Census Tract 1029, Queens County, New York",4102900,3827,3451,2704,71,0,601,331,376,187,8
36081103201,"Census Tract 1032.01, Queens County, New York",4103201,6544,3869,42,3133,29,659,887,2675,1505,335
36081103202,"Census Tract 1032.02, Queens County, New York",4103202,8014,4876,3541,1182,63,73,1116,3138,1949,161
36081103300,"Census Tract 1033, Queens County, New York",4103300,4374,3870,2449,0,24,1379,144,504,429,0
36081103900,"Census Tract 1039, Queens County, New York",4103900,7088,5984,3226,0,0,2657,488,1104,847,0
36081104700,"Census Tract 1047, Queens County, New York",4104700,6882,5881,2725,5,30,2756,848,1001,662,43
36081105900,"Census Tract 1059, Queens County, New York",4105900,4352,4201,2501,0,0,1461,499,151,127,2
36081107201,"Census Tract 1072.01, Queens County, New York",4107201,2231,2102,2067,4,0,21,152,129,52,11
36081107202,"Census Tract 1072.02, Queens County, New York",4107202,0,0,0,0,0,0,0,0,0,0
36081108500,"Census Tract 1085, Queens County, New York",4108500,2422,2281,1176,9,0,975,207,141,78,11
36081109300,"Census Tract 1093, Queens County, New York",4109300,3384,2884,1732,29,0,1135,142,500,343,12
36081109700,"Census Tract 1097, Queens County, New York",4109700,1703,1612,1035,11,0,545,75,91,62,1
36081109900,"Census Tract 1099, Queens County, New York",4109900,3557,2907,1324,15,0,1528,339,650,468,6
36081111300,"Census Tract 1113, Queens County, New York",4111300,2596,2255,1271,10,0,946,305,341,126,1
36081112300,"Census Tract 1123, Queens County, New York",4112300,1976,1448,727,65,0,637,258,528,299,9
36081112900,"Census Tract 1129, Queens County, New York",4112900,2131,2012,1342,75,0,585,79,119,59,1
36081113300,"Census Tract 1133, Queens County, New York",4113300,1788,1409,914,0,0,432,321,379,230,18
36081113900,"Census Tract 1139, Queens County, New York",4113900,3131,2702,1292,14,10,1313,435,429,135,51
36081114100,"Census Tract 1141, Queens County, New York",4114100,2469,2219,1130,31,0,996,172,250,168,26
36081114700,"Census Tract 1147, Queens County, New York",4114700,1722,1404,923,0,0,433,178,318,192,44
36081115100,"Census Tract 1151, Queens County, New York",4115100,1167,1003,535,0,0,418,206,164,68,0
